id;title;link;image_link;updated_date;sku;short_code;category_id;description;price;sale_price;discount;category_id_2;category_id_3;has_stock;original_price;discount_percent
87130;ĐÈN BÀN LED PANASONIC HH-LT062819 - TRẮNG;https://www.nguyenkim.com/den-ban-led-panasonic-hh-lt062819-trang.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/607/10042916_DEN-BAN-LED_PANASONIC_HH-LT062819-TRANG_01.jpg?t=180416;1625534842;000000000010042916-CAI;10042916;Gia Dụng;Đèn bàn led Panasonic HH-LT062819 Trắng với công suất 4.5W sử dụng nguồn điện sạc 5V tiết kiệm điện giá rẻ tại Nguyễn Kim;590000;590000;0;Đèn Điện - Đèn Sạc;Đèn điện Panasonic;1;880000;33%
87133;ĐÈN BÀN LED PANASONIC HH-LT062019;https://www.nguyenkim.com/den-ban-led-panasonic-hh-lt062019.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/607/10042917_DEN-BAN-LED_PANASONIC_HH-LT062019_01.jpg?t=180416;1625534842;000000000010042917-CAI;10042917;Gia Dụng;Đèn bàn led Panasonic HH-LT062019 với công suất 6W sử dụng nguồn điện sạc 5V tiết kiệm điện giá rẻ tại Nguyễn Kim;890000;890000;0;Đèn Điện - Đèn Sạc;Đèn điện Panasonic;1;1320000;33%
87208;Máy hút bụi Philips FC6723;https://www.nguyenkim.com/may-hut-bui-philips-fc6723.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/608/10043060-may-hut-bui-2-trong-1-philips-fc6723-1.jpg?t=180416;1625534842;000000000010043060-CAI;10043060;Gia Dụng;Mua online Máy hút bụi Philips FC6723 chính hãng tại Nguyễn Kim. Miễn phí vận chuyển. Trả góp 0%. Mua ngay.;4990000;4990000;0;Máy Hút Bụi;Máy hút bụi Philips;1;7190000;31%
87211;ĐÈN BÀN LED PANASONIC HH-LT0220P19 TRẮNG;https://www.nguyenkim.com/den-ban-led-panasonic-hh-lt0220p19-trang.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/608/10042918-den-ban-panasonic-hh-lt0220p19-1.jpg?t=180416;1625534842;000000000010042918-CAI;10042918;Gia Dụng;Đèn bàn led Panasonic HH-LT0220P19 chính hãng, giá tốt tại Nguyễn Kim. Hàng chính hãng, giá tốt, trả góp 0%, miễn phí vận chuyển. Mua ngay.;890000;890000;0;Đèn Điện - Đèn Sạc;Đèn điện Panasonic;1;1400000;36%
87214;ĐÈN BÀN LED PANASONIC HH-LT0221P19 ĐEN;https://www.nguyenkim.com/den-ban-led-panasonic-hh-lt0221p19-den.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/608/10042919-den-ban-led-panasonic-hh-lt0221p19-den-1.jpg?t=180416;1625534842;000000000010042919-CAI;10042919;Gia Dụng;Đèn bàn led Panasonic HH-LT0220P19 chính hãng, giá tốt tại Nguyễn Kim. Hàng chính hãng, giá tốt, trả góp 0%, miễn phí vận chuyển. Mua ngay.;890000;890000;0;Đèn Điện - Đèn Sạc;Đèn điện Panasonic;1;1400000;36%
87229;Máy hút bụi Philips FC6728 (400W);https://www.nguyenkim.com/may-hut-bui-philips-fc6728-400w.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/608/10043061-may-hut-bui-philips-fc6728-1.jpg?t=180416;1625534842;000000000010043061-CAI;10043061;Gia Dụng;Mua online Máy hút bụi Philips FC6728 (400W) chính hãng tại Nguyễn Kim. Miễn phí vận chuyển. Trả góp 0%. Mua ngay.;8990000;8990000;0;Máy Hút Bụi;Máy hút bụi Philips;1;9990000;10%
87250;Tủ lạnh Panasonic Inverter 255 lít NR-BV280QSVN;https://www.nguyenkim.com/tu-lanh-panasonic-255-lit-nr-bv280qsvn.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/608/10043159-tu-lanh-panasonic-inverter-255l-nr-bv280qsvn-1.jpg?t=180416;1625534842;000000000010043159-CAI;10043159;Điện Lạnh;Tủ lạnh Panasonic Inverter 255 Lít NR-BV280QSVN chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;11490000;11490000;0;Tủ Lạnh;Tủ lạnh Panasonic;1;11490000;0%
87256;Tủ lạnh Samsung Inverter 660 lít RS64R53012C;https://www.nguyenkim.com/tu-lanh-samsung-660-lit-rs64r53012c.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/608/10043173-tu-lanh-samsung-inverter-660-lit-rs64r53012c-1.jpg?t=180416;1625534842;000000000010043173-BO;10043173;Điện Lạnh;Tủ lạnh Samsung Inverter 660 lít RS64R53012C chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;35900000;35900000;0;Tủ Lạnh;Tủ lạnh Samsung;1;41900000;14%
87266;Máy giặt Samsung Inverter 10 Kg WW10k54E0UW/SV;https://www.nguyenkim.com/may-giat-samsung-10-kg-ww10k54e0uw-sv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/608/10043172-may-giat-samsung-inverter-10-kg-ww10k54e0uw-sv-1_c0ef-u7.jpg?t=180416;1625534842;000000000010043172-BO;10043172;Điện Lạnh;Mua online máy giặt Samsung Inverter 10 kg WW10k54E0UW/SV chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;10190000;10190000;0;Máy Giặt;Máy giặt Samsung;1;15090000;32%
87355;PIN SẠC MICROTEK MT-1003 (TRẮNG);https://www.nguyenkim.com/pin-sac-microtek-mt-1003-trang.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/609/10042815-pin-sac-microtek-mt-1003-trang-1.jpg?t=180416;1625534842;000000000010042815-CAI;10042815;Phụ Kiện Điện Thoại;Mua online Pin sạc Microtek MT-1003 (Trắng) chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;199000;199000;0;Pin sạc dự phòng;Pin sạc dự phòng Microtek;1;249000;20%
87358;PIN SẠC MICROTEK MT-1003 (XANH);https://www.nguyenkim.com/pin-sac-microtek-mt-1003-xanh.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/609/10042816-pin-sac-microtek-mt-1003-xanh-1.jpg?t=180416;1625534842;000000000010042816-CAI;10042816;Phụ Kiện Điện Thoại;Pin sạc Microtek MT-1003 (Xanh) dung lượng 12.000 mAh,nhỏ gọn,tiện dụng,điện áp vào 5V-2A, ra 5V-2A,hàng chính hãng,giá tốt tại Nguyễn Kim;199000;199000;0;Pin sạc dự phòng;Pin sạc dự phòng Microtek;1;249000;20%
87388;Máy in HP MFP 1200W,1Y WTY_4RY26A;https://www.nguyenkim.com/may-in-hp-mfp-1200w-1y-wty4ry26a.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/609/10042848-may-in-laser-hp-4ry26a-trang-den-1.jpg?t=180416;1625534842;000000000010042848-CAI;10042848;Thiết Bị Văn Phòng;Mua online Máy in HP MFP 1200W,1Y WTY_4RY26A tích hợp 3 chức năng in, sao chép, quét dữ liệu, tốc độ in với 20 trang/phút nhanh chóng. Mua ngay!;4590000;4590000;0;Máy In;Máy in HP;1;5390000;15%
87391;Máy in HP Neverstop Laser 1000W,1Y WTY_4RY23A;https://www.nguyenkim.com/may-in-hp-laser-1000w-1y-wty4ry23a.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/609/10042849-may-in-laser-hp-1000w-1y-wty-4ry23a-trang-den-1.jpg?t=180416;1625534842;000000000010042849-CAI;10042849;Thiết Bị Văn Phòng;Mua online Máy in HP MFP 1000W,1Y WTY_4RY23A chính hãng giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;3290000;3290000;0;Máy In;Máy in HP;1;3590000;8%
87667;Thẻ nhớ Kingston SDCS/64GB;https://www.nguyenkim.com/the-nho-kingston-sdcs-64gb.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/617/10038665-the-nho-kingston-sdcs-64gb-1.jpg?t=180416;1625534842;000000000010038665-CAI;10038665;Phụ Kiện Kỹ Thuật Số;Thẻ nhớ Kingston SDCS/64GB có độ bền cao, 80 MB/giây đọc, 10 MB/giây ghi, khả năng phân giải tốt. Mua trả góp 0%, miễn phí giao hàng. Mua ngay!;299000;299000;0;Thẻ Nhớ;Thẻ nhớ Kingston;1;299000;0%
87671;Tai nghe Bluetooth Sony WI-C200/WC E Trắng;https://www.nguyenkim.com/tai-nghe-sony-wi-c200-wc-e.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042743-tai-nghe-sony-wi-c200-wc-e-1.jpg?t=180416;1625534842;000000000010042743-CAI;10042743;Phụ Kiện Điện Thoại;Tai nghe Sony WI-C200/WC E là tai nghe bluetooth,màng loa 9mm,tần số 20Hz - 20kHz,đệm tai nghe mềm mại,kết nối Bluetooth 5.0. Miễn phí vận chuyển. Mua ngay;990000;990000;0;Tai nghe Bluetooth;Tai nghe bluetooth Sony;1;990000;0%
87674;Tai Nghe Bluetooth Sony WI-C310/WC E Trắng;https://www.nguyenkim.com/tai-nghe-bluetooth-sony-wi-c310-wc-e-trang.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042765-tai-nghe-sony-wi-c310-wc-e-1.jpg?t=180416;1625534842;000000000010042765-CAI;10042765;Phụ Kiện Tin Học;Tai Nghe Bluetooth Sony WI-C310/WC E Trắng là tai nghe bluetooth,màng loa 9mm,tần số 20Hz - 20kHz,đệm tai nghe mềm mại,kết nối Bluetooth 5.0. Miễn phí vận chuyển. Mua ngay;1190000;1190000;0;Tai Nghe Vi Tính;Tai nghe Sony;1;1190000;0%
87677;Chuột BlueLED Elecom M-Y9UBBK;https://www.nguyenkim.com/chuot-blueled-elecom-m-y9ubbk.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042679-chuot-blueled-elecom-m-y9ubbk-1.jpg?t=180416;1625534842;000000000010042679-CAI;10042679;Phụ Kiện Tin Học;Mua online Chuột BlueLED Elecom M-Y9UBBK chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Trả góp 0%. Khuyến mãi hấp dẫn. Mua ngay!;249000;249000;0;Chuột Máy Tính;Chuột Elecom;1;249000;0%
87680;Chuột BlueLED Elecom M-Y9UBBU;https://www.nguyenkim.com/chuot-blueled-elecom-m-y9ubbu.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042680_CHUOT-BLUELED_ELECOM_M-Y9UBBU_01.jpg?t=180416;1625534842;000000000010042680-CAI;10042680;Phụ Kiện Tin Học;Chuột BlueLED Elecom M-Y9UBBU là chuột có dây,công nghệ BlueLED,cho người thuận tay phải & trái,dây sài 1.5m,hàng chính hãng,giá tốt tại Nguyễn Kim;249000;249000;0;Chuột Máy Tính;Chuột Elecom;1;249000;0%
87683;Chuột BlueLED Elecom M-Y9UBRD;https://www.nguyenkim.com/chuot-blueled-elecom-m-y9ubrd.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042681_CHUOT-BLUELED_ELECOM_M-Y9UBRD_01.jpg?t=180416;1625534842;000000000010042681-CAI;10042681;Phụ Kiện Tin Học;Chuột BlueLED Elecom M-Y9UBRD là chuột có dây,công nghệ BlueLED,cho người thuận tay phải & trái,dây sài 1.5m,hàng chính hãng,giá tốt tại Nguyễn Kim;249000;249000;0;Chuột Máy Tính;Chuột Elecom;1;249000;0%
87686;Chuột BlueLED Elecom M-Y9UBWH;https://www.nguyenkim.com/chuot-blueled-elecom-m-y9ubwh.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042682_CHUOT-BLUELED_ELECOM_M-Y9UBWH_01.jpg?t=180416;1625534842;000000000010042682-CAI;10042682;Phụ Kiện Tin Học;Chuột BlueLED Elecom M-Y9UBWH là chuột có dây,công nghệ BlueLED,cho người thuận tay phải & trái,dây sài 1.5m,hàng chính hãng,giá tốt tại Nguyễn Kim;249000;249000;0;Chuột Máy Tính;Chuột Elecom;1;249000;0%
87689;Chuột không dây BlueLED Elecom M-DY13DBBK;https://www.nguyenkim.com/chuot-khong-day-blueled-elecom-m-dy13dbbk.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042675-chuot-khong-day-blueled-elecom-m-dy13dbbk-1.jpg?t=180416;1625534842;000000000010042675-CAI;10042675;Phụ Kiện Tin Học;Chuột không dây BlueLED Elecom M-DY13DBBK là chuột không dây,kết nối 10m,công nghệ BlueLED,cho người thuận tay phải & trái,hàng chính hãng,giá tốt tại Nguyễn Kim;349000;349000;0;Chuột Máy Tính;Chuột Elecom;1;349000;0%
87692;Chuột không dây BlueLED Elecom M-DY13DBBU;https://www.nguyenkim.com/chuot-khong-day-blueled-elecom-m-dy13dbbu.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042676-chuot-khong-day-blueled-elecom-m-dy13dbbu-1.jpg?t=180416;1625534842;000000000010042676-CAI;10042676;Phụ Kiện Tin Học;Chuột không dây BlueLED Elecom M-DY13DBBU là chuột không dây,kết nối 10m,công nghệ BlueLED,cho người thuận tay phải & trái,hàng chính hãng,giá tốt tại Nguyễn Kim;349000;349000;0;Chuột Máy Tính;Chuột Elecom;1;349000;0%
87695;Chuột không dây BlueLED Elecom M-DY13DBRD;https://www.nguyenkim.com/chuot-khong-day-blueled-elecom-m-dy13dbrd.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042677-chuot-khong-day-blueled-elecom-m-dy13dbrd-1.jpg?t=180416;1625534842;000000000010042677-CAI;10042677;Phụ Kiện Tin Học;Chuột không dây BlueLED Elecom M-DY13DBRD là chuột không dây,kết nối 10m,công nghệ BlueLED,cho người thuận tay phải & trái,hàng chính hãng,giá tốt tại Nguyễn Kim;349000;349000;0;Chuột Máy Tính;Chuột Elecom;1;349000;0%
87938;Tai Nghe Bluetooth Sony WI-C310/LC E Xanh Dương;https://www.nguyenkim.com/tai-nghe-bluetooth-sony-wi-c310-lc-e-xanh-duong.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042766-tai-nghe-sony-wi-c310-lc-e-1.jpg?t=180416;1625534842;000000000010042766-CAI;10042766;Phụ Kiện Tin Học;Tai nghe Sony WI-C310/LC E là tai nghe bluetooth,màng loa 9mm,tần số 20Hz - 20kHz,đệm tai nghe mềm mại,kết nối Bluetooth 5.0. Miễn phí vận chuyển. Mua ngay;1190000;1190000;0;Tai Nghe Vi Tính;Tai nghe Sony;1;1190000;0%
87950;Loa du lịch Fenda FD-06B (Kéo);https://www.nguyenkim.com/loa-du-lich-fenda-fd-06b-keo.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042717-loa-du-lich-fenda-fd-06b-keo-1.jpg?t=180416;1625534842;000000000010042717-BO;10042717;Amply & Loa;Loa du lịch Fenda FD-06B (Kéo) là loa kéo 2 tấc,công suất 10W RMS/ 90W PMPO,tần số đáp ứng 40Hz-20KHz,sạc 8-10h,sử dụng 4-6h,kèm 1 mic,hàng chính hãng,giá rẻ tại Nguyễn Kim;2590000;2590000;0;Loa;Loa Fenda;1;2840000;9%
87956;Loa du lịch Fenda WD-12A (Kéo);https://www.nguyenkim.com/loa-du-lich-fenda-wd-12a-keo.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042719-loa-du-lich-fenda-wd-12a-1.jpg?t=180416;1625534842;000000000010042719-BO;10042719;Amply & Loa;Loa du lịch Fenda WD-12A (Kéo) là loa kéo 3.5 tấc,công suất 30W RMS/ 500W PMPO,sạc 8-10h,sử dụng 4-6h,kèm 2 mic,hàng chính hãng,giá rẻ tại Nguyễn Kim;6990000;6990000;0;Loa;Loa Fenda;1;7890000;11%
88028;Máy sấy quần áo Electrolux 7 kg EDV705HQWA;https://www.nguyenkim.com/may-say-electrolux-7-kg-edv705hqwa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/611/10043349-may-say-electrolux-7-kg-edv705hqwa-1.jpg?t=180416;1625534842;000000000010043349-CAI;10043349;Điện Lạnh;Mua online Máy sấy quần áo Electrolux 7 kg EDV705HQWA chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;8290000;8290000;0;Máy Sấy Quần Áo;Máy sấy quần áo Electrolux;1;8990000;8%
88031;Máy sấy quần áo Electrolux 8 kg EDV805JQWA;https://www.nguyenkim.com/may-say-electrolux-8-kg-edv805jqwa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/611/10043350-may-say-electrolux-8-kg-edv805jqwa-1.jpg?t=180416;1625534842;000000000010043350-CAI;10043350;Điện Lạnh;Mua online Máy sấy quần áo Electrolux 8 kg EDV805JQWA chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;9490000;9490000;0;Máy Sấy Quần Áo;Máy sấy quần áo Electrolux;1;9490000;0%
88127;Máy sấy quần áo Electrolux 8 kg EDV805JQSA;https://www.nguyenkim.com/may-say-electrolux-8-kg-edv805jqsa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/611/10043351-may-say-electrolux-8-kg-edv805jqsa-1.jpg?t=180416;1625534842;000000000010043351-CAI;10043351;Điện Lạnh;Mua online Máy sấy quần áo Electrolux 8 kg EDV805JQSA chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;9990000;9990000;0;Máy Sấy Quần Áo;Máy sấy quần áo Electrolux;1;9990000;0%
88130;Máy sấy quần áo Electrolux 8 kg EDS805KQWA;https://www.nguyenkim.com/may-say-electrolux-8-kg-eds805kqwa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/611/10043352-may-say-electrolux-8-kg-eds805kqwa-1.jpg?t=180416;1625534842;000000000010043352-CAI;10043352;Điện Lạnh;Mua online Máy sấy quần áo Electrolux 8 kg EDS805KQWA chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;11990000;11990000;0;Máy Sấy Quần Áo;Máy sấy quần áo Electrolux;1;11990000;0%
88133;Máy sấy quần áo Electrolux 8 kg EDS805KQSA;https://www.nguyenkim.com/may-say-electrolux-8-kg-eds805kqsa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/611/10043353-may-say-electrolux-8-kg-eds805kqsa-1.jpg?t=180416;1625534842;000000000010043353-CAI;10043353;Điện Lạnh;Mua online Máy sấy quần áo Electrolux 8 kg EDS805KQSA chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;8990000;8990000;0;Máy Sấy Quần Áo;Máy sấy quần áo Electrolux;1;11490000;22%
88136;Máy sấy quần áo Candy 10 kg GVS C10DE-S;https://www.nguyenkim.com/may-say-candy-10-kg-gvs-c10de-s.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/611/10043434-may-say-quan-ao-candy-10-kg-gvs-c10de-s-1.jpg?t=180416;1625534842;000000000010043434-CAI;10043434;Điện Lạnh;Mua online Máy sấy quần áo Candy 10 Kg GVS C10DE-S chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;12490000;12490000;0;Máy Sấy Quần Áo;Máy sấy quần áo Candy;1;12990000;4%
88211;Tủ lạnh LG Inverter 393 lít GN-M422PS;https://www.nguyenkim.com/tu-lanh-lg-inverter-393-lit-gn-m422ps.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/612/10042444-tu-lanh-lg-inverter-393-lit-gn-m422ps-1.jpg?t=180416;1625534842;000000000010042444-CHI;10042444;Điện Lạnh;Mua online Tủ lạnh LG Inverter 393 lít GN-M422PS chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;9490000;9490000;0;Tủ Lạnh;Tủ lạnh LG;1;11890000;20%
88275;Thân máy ảnh Canon EOS 90D DSLR;https://www.nguyenkim.com/than-may-anh-canon-eos-90d-dslr.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/613/10043716-may-anh-canon-eos-90d-body-den-1.jpg?t=180416;1625534842;000000000010043716-CAI;10043716;Máy Ảnh;Mua online Thân máy ảnh Canon EOS 90D DSLR chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;29990000;29990000;0;Máy Ảnh DSLR;Máy ảnh DSLR Canon;1;30990000;3%
88278;Máy ảnh Canon EOS 90D Kit 18-55mm;https://www.nguyenkim.com/may-anh-canon-eos-90d-kit-18-55mm.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/613/10043717-may-anh-canon-eos-90d-kit-18-55mm-den-1.jpg?t=180416;1625534842;000000000010043717-CAI;10043717;Máy Ảnh;Mua online Máy ảnh Canon EOS 90D Kit 18-55mm chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;32990000;32990000;0;Máy Ảnh DSLR;Máy ảnh DSLR Canon;1;33990000;3%
88284;Máy ảnh Canon EOS M6 MKII EF-M15-45 (BK);https://www.nguyenkim.com/may-anh-canon-eos-m6-mkii-ef-m15-45-bk.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/613/10043719_MAY-ANH_CANON_EOS-M6-MKII-EF-M15-45-BK_01.jpg?t=180416;1625534842;000000000010043719-CAI;10043719;Máy Ảnh;Máy ảnh Canon EOS M6 MKII EF-M15-45 (BK) cảm biến APS-C CMOS 32.5MP, xử lý hình ảnh DIGIC 8, hàng chính hãng, giá tốt tại Nguyễn Kim;24900000;24900000;0;Máy Ảnh Mirrorless;Máy Ảnh Mirrorless Canon;1;26990000;8%
88368;Tủ lạnh Electrolux Inverter 421 lít EBE4500B-H;https://www.nguyenkim.com/tu-lanh-electrolux-421-lit-ebe4500b-h.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/613/10042977_TU-LANH_ELECTROLUX_EBE4500B-H_01_5j39-fc.jpg?t=180416;1625534842;000000000010042977-CAI;10042977;Điện Lạnh;Mua online Tủ lạnh Electrolux Inverter 421 lít EBE4500B-H chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;13990000;13990000;0;Tủ Lạnh;Tủ lạnh Electrolux;1;16590000;16%
88371;Tủ lạnh Electrolux Inverter 421 lít EBE4500B-G;https://www.nguyenkim.com/tu-lanh-electrolux-421-lit-ebe4500b-g.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/613/10042978_TU-LANH_ELECTROLUX_EBE4500B-G_01.jpg?t=180416;1625534842;000000000010042978-CAI;10042978;Điện Lạnh;Tủ lạnh Electrolux Inverter 421 lít EBE4500B-G chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;13490000;13490000;0;Tủ Lạnh;Tủ lạnh Electrolux;1;16390000;18%
88374;Tủ lạnh Electrolux Inverter 503 lít ETB5400B-H;https://www.nguyenkim.com/tu-lanh-electrolux-503-lit-etb5400b-h.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/613/10042975_TU-LANH_ELECTROLUX_ETB5400B-H_01.jpg?t=180416;1625534842;000000000010042975-CAI;10042975;Điện Lạnh;Mua online Tủ lạnh Electrolux Inverter 503 lít ETB5400B-H chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;16890000;16890000;0;Tủ Lạnh;Tủ lạnh Electrolux;1;17390000;3%
88377;Tủ lạnh Electrolux Inverter 503 lít ETB5400B-G;https://www.nguyenkim.com/tu-lanh-electrolux-503-lit-etb5400b-g.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/613/10042976_TU-LANH_ELECTROLUX_ETB5400B-G_01.jpg?t=180416;1625534842;000000000010042976-CAI;10042976;Điện Lạnh;Tủ lạnh Electrolux Inverter 503 lít ETB5400B-G chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;14490000;14490000;0;Tủ Lạnh;Tủ lạnh Electrolux;1;17090000;15%
88380;Tủ lạnh Toshiba Inverter 622 lít GR-RF690WE-PGV;https://www.nguyenkim.com/tu-lanh-toshiba-622-lit-gr-rf690we-pgv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/613/10043337-tu-lanh-toshiba-inverter-622l-gr-rf690we-pgv-1.jpg?t=180416;1625534842;000000000010043337-CAI;10043337;Điện Lạnh;Mua online Tủ Lạnh Toshiba Inverter 622 Lít GR-RF690WE-PGV chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;35990000;35990000;0;Tủ Lạnh;Tủ lạnh Toshiba;1;35990000;0%
